timestamp_local,ZON_NORR,ZON_MITT,ZON_SYDVÄST,ZON_EXTERN,total_mw,temp_north,temp_mid,temp_south
2025-04-07 15:00:00,617.3,3305.7,754.6,,4677.6,-0.5,3.7,5.7
2025-04-07 16:00:00,604.7,3229.3,726.0,1233.5,5793.5,-0.9,3.3,6.7
2025-04-07 17:00:00,587.0,3249.7,714.3,1209.1,5760.1,-1.3,4.4,7.7
2025-04-07 18:00:00,601.7,3202.3,707.7,1210.9,5722.6,-1.9,3.4,6.9
2025-04-07 19:00:00,592.6,3253.7,706.5,1204.2,5757.0,-0.8,2.7,4.5
2025-04-07 20:00:00,647.4,3720.1,825.1,1382.5,6575.1,-2.1,1.2,4.8
2025-04-07 21:00:00,637.4,3693.5,792.1,1334.3,6457.3,-1.5,1.5,4.6
2025-04-07 22:00:00,643.1,3574.6,801.7,1356.8,6376.2,-2.2,1.3,3.8
2025-04-07 23:00:00,638.3,3382.5,784.7,1287.9,6093.4,-3.5,1.7,2.5
2025-04-08 00:00:00,654.4,3441.2,774.6,1297.3,6167.5,-6.5,-0.2,2.3
2025-04-08 01:00:00,640.7,3360.7,759.3,1286.9,6047.6,-6.0,-1.3,2.3
2025-04-08 02:00:00,622.1,3357.8,773.6,1295.3,6048.8,-4.9,-1.5,0.7
2025-04-08 03:00:00,620.8,3445.7,759.1,1300.4,6126.0,-5.6,-2.6,0.8
2025-04-08 04:00:00,647.2,3391.3,760.2,1282.7,6081.4,-6.8,-2.7,0.5
2025-04-08 05:00:00,560.9,3020.5,661.4,1132.3,5375.1,-7.4,-1.8,0.7
2025-04-08 06:00:00,564.1,3058.9,710.6,1149.2,5482.8,-7.3,-2.9,-0.7
2025-04-08 07:00:00,567.0,3126.3,705.3,1176.5,5575.1,-4.7,-1.3,0.2
2025-04-08 08:00:00,594.8,3134.3,705.4,1203.7,5638.2,-5.2,-0.2,1.9
2025-04-08 09:00:00,605.0,3217.9,745.0,1226.5,5794.4,-4.4,-0.2,0.3
2025-04-08 10:00:00,596.3,3333.3,700.3,,4629.9,-3.8,-1.4,4.2
2025-04-08 11:00:00,664.6,3943.4,870.6,1425.3,6903.9,-4.3,-1.4,2.9
2025-04-08 12:00:00,643.7,3709.0,850.2,1394.3,6597.2,-2.4,1.7,2.5
2025-04-08 13:00:00,655.9,3581.2,824.2,1342.2,6403.5,-3.2,2.6,4.5
2025-04-08 14:00:00,627.0,3552.4,784.0,1308.6,6272.0,-0.5,3.5,4.1
2025-04-08 15:00:00,607.2,3366.7,778.3,1297.0,6049.2,-0.3,3.0,3.4
2025-04-08 16:00:00,612.0,3348.4,742.3,1224.3,5927.0,-2.6,3.9,5.3
2025-04-08 17:00:00,583.4,3120.2,716.6,1222.8,5643.0,-0.8,4.5,6.8
2025-04-08 18:00:00,598.5,3349.7,716.2,1217.1,5881.5,-0.2,3.3,4.9
2025-04-08 19:00:00,599.7,3153.3,716.5,1224.0,5693.5,-1.6,3.4,5.9
2025-04-08 20:00:00,638.3,3525.3,786.5,1334.3,6284.4,-0.4,3.0,5.5
2025-04-08 21:00:00,652.8,3589.6,805.4,1303.8,6351.6,-2.9,2.8,3.9
2025-04-08 22:00:00,636.9,3478.9,814.6,1356.4,6286.8,-3.2,1.5,3.2
2025-04-08 23:00:00,637.5,3540.1,775.5,1328.0,6281.1,-3.5,0.7,2.1
2025-04-09 00:00:00,643.3,3341.5,767.8,1270.1,6022.7,-4.3,1.5,3.4
2025-04-09 01:00:00,627.6,3426.7,765.6,1279.5,6099.4,-4.6,-1.5,1.0
2025-04-09 02:00:00,637.8,3352.3,751.4,1261.9,6003.4,-5.9,-1.9,2.5
2025-04-09 03:00:00,644.2,3399.2,738.1,1270.0,6051.5,-6.7,-2.3,0.5
2025-04-09 04:00:00,640.2,3543.0,753.6,1267.4,6204.2,-6.5,-3.4,1.3
2025-04-09 05:00:00,555.6,2997.4,661.8,1085.1,5299.9,-5.9,-2.4,-0.5
2025-04-09 06:00:00,562.2,3047.7,670.4,1146.4,5426.7,-7.2,-2.7,1.4
2025-04-09 07:00:00,567.5,3210.9,683.0,1147.0,5608.4,-5.3,-2.7,1.3
2025-04-09 08:00:00,593.1,3205.6,718.7,1185.0,5702.4,-5.3,-1.0,2.8
2025-04-09 09:00:00,591.5,3335.0,718.9,1272.6,5918.0,-3.2,-2.4,1.4
2025-04-09 10:00:00,622.8,3324.1,738.9,1251.4,5937.2,-3.9,-1.9,2.6
2025-04-09 11:00:00,671.6,3863.2,841.8,1376.7,6753.3,-3.3,-0.3,4.0
2025-04-09 12:00:00,643.5,3660.7,845.9,1393.1,6543.2,-1.1,2.4,2.9
2025-04-09 13:00:00,645.9,3651.8,818.2,1334.2,6450.1,-1.1,2.1,5.7
2025-04-09 14:00:00,629.4,3473.6,772.4,1318.7,6194.1,-1.5,2.5,5.1
2025-04-09 15:00:00,605.4,3330.8,741.3,1270.3,5947.8,-0.0,2.7,6.3
2025-04-09 16:00:00,601.1,3320.8,750.2,1234.8,5906.9,-1.0,3.0,5.7
2025-04-09 17:00:00,588.0,3170.8,723.4,1196.3,5678.5,0.5,4.7,6.6
2025-04-09 18:00:00,588.9,3152.2,702.1,1178.5,5621.7,-1.0,4.1,6.8
2025-04-09 19:00:00,572.3,3132.3,717.6,1203.7,5625.9,0.9,2.7,5.5
2025-04-09 20:00:00,626.0,3528.0,830.8,1313.8,6298.6,0.2,3.2,5.5
2025-04-09 21:00:00,639.5,3558.2,835.0,1352.9,6385.6,-1.3,1.6,4.8
2025-04-09 22:00:00,637.5,3566.2,814.6,1324.2,6342.5,-2.7,1.0,3.9
2025-04-09 23:00:00,624.8,3475.7,791.7,1280.0,6172.2,-3.2,0.3,3.0
2025-04-10 00:00:00,628.0,,798.0,1291.6,2717.6,-3.4,0.7,2.7
2025-04-10 01:00:00,620.0,3277.4,772.5,1267.8,5937.7,-3.8,0.3,1.1
2025-04-10 02:00:00,630.2,3306.2,760.2,1284.5,5981.1,-5.0,-1.6,1.2
2025-04-10 03:00:00,634.0,3449.8,738.7,1268.9,6091.4,-4.9,-1.4,1.7
2025-04-10 04:00:00,623.3,3331.5,741.4,1304.4,6000.6,-4.7,-2.9,-0.0
2025-04-10 05:00:00,543.9,2980.1,656.2,1114.6,5294.8,-5.2,-0.7,1.0
2025-04-10 06:00:00,568.1,3053.5,674.9,1191.3,5487.8,-6.0,-3.3,-0.6
2025-04-10 07:00:00,573.7,3205.4,689.7,1161.9,5630.7,-5.7,-2.4,1.2
2025-04-10 08:00:00,578.7,3239.1,709.5,1234.0,5761.3,-4.2,-2.2,0.8
2025-04-10 09:00:00,598.1,3317.3,739.4,1225.5,5880.3,-4.2,-2.5,1.6
2025-04-10 10:00:00,600.5,3232.7,736.9,1203.9,5774.0,-2.9,0.9,3.9
2025-04-10 11:00:00,656.9,3685.9,875.3,1427.0,6645.1,-2.7,1.6,3.2
2025-04-10 12:00:00,636.9,3738.8,840.8,1383.1,6599.6,-0.3,1.5,3.9
2025-04-10 13:00:00,633.4,3763.4,813.0,1367.5,6577.3,-0.8,0.3,4.3
2025-04-10 14:00:00,614.2,3586.5,782.3,1305.5,6288.5,0.1,2.6,6.7
2025-04-10 15:00:00,612.0,3369.4,766.6,1293.9,6041.9,-0.1,3.3,5.2
2025-04-10 16:00:00,602.5,3280.5,731.7,1231.2,5845.9,-0.1,3.7,5.1
2025-04-10 17:00:00,584.1,3291.7,725.0,1186.8,5787.6,-0.5,4.1,5.4
2025-04-10 18:00:00,580.4,3252.2,727.5,1200.7,5760.8,-0.2,2.8,5.2
2025-04-10 19:00:00,579.6,3202.3,702.4,1189.4,5673.7,-0.1,3.3,5.7
2025-04-10 20:00:00,636.8,3486.6,818.8,1298.9,6241.1,-0.6,3.9,6.0
2025-04-10 21:00:00,646.9,3554.2,805.8,1348.4,6355.3,-1.1,2.0,5.0
2025-04-10 22:00:00,620.4,3566.5,802.9,1326.3,6316.1,-0.8,1.4,3.3
2025-04-10 23:00:00,623.9,3510.9,785.1,1306.7,6226.6,-2.9,0.5,3.1
2025-04-11 00:00:00,622.4,3397.4,744.2,1295.7,6059.7,-3.9,0.2,3.5
2025-04-11 01:00:00,627.4,3333.2,747.4,1281.8,5989.8,-3.8,0.9,1.9
2025-04-11 02:00:00,605.9,3321.8,758.7,1275.6,5962.0,-3.8,-1.5,0.5
2025-04-11 03:00:00,615.8,3389.6,780.0,1271.8,6057.2,-4.1,-1.2,1.3
2025-04-11 04:00:00,625.5,3364.8,769.6,1242.4,6002.3,-6.0,-1.2,0.1
2025-04-11 05:00:00,562.7,2989.2,671.7,1080.5,5304.1,-8.2,0.0,0.5
2025-04-11 06:00:00,570.0,2887.6,676.4,1085.6,5219.6,-6.0,0.1,1.2
2025-04-11 07:00:00,577.1,3131.4,689.6,1150.7,5548.8,-5.7,-0.9,2.1
2025-04-11 08:00:00,572.7,3253.9,714.5,1202.3,5743.4,-3.7,-0.9,1.7
2025-04-11 09:00:00,595.4,3230.6,713.6,1205.6,5745.2,-3.5,1.0,1.4
2025-04-11 10:00:00,616.9,3275.0,703.3,1202.3,5797.5,-3.8,1.6,3.3
2025-04-11 11:00:00,671.6,3646.0,871.1,1326.7,6515.4,-2.8,1.8,2.4
2025-04-11 12:00:00,651.5,3725.8,813.9,1386.5,6577.7,-2.3,2.7,5.0
2025-04-11 12:00:00,651.5,3725.8,813.9,1386.5,6577.7,-2.3,2.7,5.0
2025-04-11 13:00:00,635.4,3461.2,823.2,1307.0,6226.8,-1.8,3.9,5.5
2025-04-11 14:00:00,619.8,3391.4,788.9,1281.8,6081.9,-1.3,4.1,6.0
2025-04-11 15:00:00,606.4,3235.0,771.8,,4613.2,-0.8,5.3,5.0
2025-04-11 16:00:00,595.8,3175.1,738.9,1176.6,5686.4,0.1,5.3,6.3
2025-04-11 17:00:00,577.3,3177.4,706.8,1180.5,5642.0,1.9,5.0,6.7
2025-04-11 18:00:00,582.3,3062.8,699.1,1161.4,5505.6,0.9,6.8,5.9
2025-04-11 19:00:00,583.5,3074.5,699.7,1158.7,5516.4,-0.4,4.7,5.7
2025-04-11 20:00:00,617.8,3428.3,824.5,1303.3,6173.9,-0.1,4.6,5.0
2025-04-11 21:00:00,638.2,3491.1,810.9,1310.2,6250.4,-1.2,4.0,3.6
2025-04-11 22:00:00,634.2,3469.2,798.7,1290.5,6192.6,-2.0,2.9,3.9
2025-04-11 23:00:00,629.1,3430.0,761.0,1269.7,6089.8,-2.5,2.6,5.2
2025-04-12 00:00:00,620.0,3408.9,755.5,1250.6,6035.0,-2.3,1.4,2.7
2025-04-12 01:00:00,616.5,3330.0,753.9,1207.5,5907.9,-4.9,2.0,1.6
2025-04-12 02:00:00,594.3,2961.7,693.4,1167.6,5417.0,-4.1,-0.9,0.7
2025-04-12 03:00:00,587.3,2980.5,690.9,1143.0,5401.7,-5.5,1.0,-0.3
2025-04-12 04:00:00,593.6,2973.7,698.2,1129.3,5394.8,-5.7,0.9,-1.3
2025-04-12 05:00:00,518.3,2631.4,620.0,1008.6,4778.3,-3.9,0.3,-0.3
2025-04-12 06:00:00,510.3,2604.0,608.1,,3722.4,-4.1,1.7,0.7
2025-04-12 07:00:00,535.9,2807.5,645.0,1056.1,5044.5,-4.6,-0.9,0.3
2025-04-12 08:00:00,553.2,2774.7,650.1,1091.5,5069.5,-4.1,1.2,1.0
2025-04-12 09:00:00,567.8,2858.3,666.8,1068.0,5160.9,-3.5,1.9,1.5
2025-04-12 10:00:00,581.5,2966.1,666.0,1125.0,5338.6,-4.8,1.0,1.6
2025-04-12 11:00:00,603.0,3282.6,762.4,1269.0,5917.0,-1.8,3.0,3.1
2025-04-12 12:00:00,609.9,3337.7,749.8,1228.8,5926.2,-0.9,3.3,4.7
2025-04-12 13:00:00,606.0,3215.7,727.6,1213.5,5762.8,-0.7,4.4,5.3
2025-04-12 14:00:00,603.6,2998.4,701.9,1151.3,5455.2,-1.3,4.9,4.6
2025-04-12 15:00:00,579.8,2997.0,692.1,1168.3,5437.2,0.3,4.4,5.6
2025-04-12 16:00:00,566.3,2813.3,658.3,1118.4,5156.3,-0.1,6.0,6.1
2025-04-12 17:00:00,547.5,2881.5,661.5,1103.8,5194.3,2.3,4.9,7.0
2025-04-12 18:00:00,543.4,2871.5,646.7,1073.2,5134.8,1.1,5.4,7.5
2025-04-12 19:00:00,545.6,2792.1,646.9,1060.6,5045.2,1.5,5.8,7.1
2025-04-12 20:00:00,615.2,3200.2,715.4,1199.0,5729.8,-1.6,4.8,6.3
2025-04-12 21:00:00,593.0,3162.1,764.3,1186.7,5706.1,0.6,5.4,5.4
2025-04-12 22:00:00,592.2,3082.3,695.1,1185.2,5554.8,0.0,4.3,4.8
2025-04-12 23:00:00,582.6,,691.9,1183.5,2458.0,-0.9,1.8,4.2
2025-04-13 00:00:00,582.5,3070.4,695.7,1151.3,5499.9,-1.7,0.6,2.2
2025-04-13 01:00:00,590.5,2974.7,685.0,1137.6,5387.8,-4.3,1.3,2.5
2025-04-13 02:00:00,584.8,2947.3,668.8,1146.6,5347.5,-3.8,0.3,3.5
2025-04-13 03:00:00,575.3,2930.2,668.4,1163.9,5337.8,-3.7,0.7,1.0
2025-04-13 04:00:00,576.8,3018.9,686.6,1146.3,5428.6,-3.3,0.0,0.8
2025-04-13 05:00:00,514.3,2631.1,603.5,988.1,4737.0,-4.7,-0.7,0.9
2025-04-13 06:00:00,528.2,2665.7,616.9,1012.0,4822.8,-4.8,-0.3,-1.1
2025-04-13 07:00:00,545.3,2734.5,612.7,1063.7,4956.2,-3.5,0.1,1.1
2025-04-13 08:00:00,564.2,2792.1,618.2,,3974.5,-3.6,1.7,2.8
2025-04-13 09:00:00,562.3,2849.3,644.0,1081.1,5136.7,-2.2,2.9,2.6
2025-04-13 10:00:00,563.2,2849.0,639.7,1105.4,5157.3,-2.0,3.2,3.8
2025-04-13 11:00:00,624.1,3292.5,755.5,1264.5,5936.6,-1.6,2.9,4.3
2025-04-13 12:00:00,617.2,3325.7,744.0,1201.0,5887.9,-0.6,5.1,5.0
2025-04-13 13:00:00,596.4,3150.7,689.6,1219.8,5656.5,0.4,4.0,6.2
2025-04-13 14:00:00,590.2,3035.8,709.8,1150.6,5486.4,0.2,5.7,5.9
2025-04-13 15:00:00,561.4,2918.9,686.8,1124.9,5292.0,2.0,5.2,6.5
2025-04-13 16:00:00,547.5,2867.5,638.6,1111.5,5165.1,2.3,5.7,7.8
2025-04-13 17:00:00,540.8,2828.5,637.1,1105.7,5112.1,3.1,6.1,7.4
2025-04-13 18:00:00,555.9,2808.0,641.2,1048.6,5053.7,-0.0,6.8,7.2
2025-04-13 19:00:00,543.4,2740.3,660.2,1058.3,5002.2,1.0,5.8,5.6
2025-04-13 20:00:00,598.0,3046.3,,1155.3,4799.6,0.2,7.2,5.3
2025-04-13 21:00:00,589.1,3172.1,723.2,1148.1,5632.5,1.2,5.6,5.9
2025-04-13 22:00:00,589.1,3136.7,677.4,1225.0,5628.2,0.4,3.3,5.7
2025-04-13 23:00:00,581.8,3010.5,662.4,1160.3,5415.0,-1.1,4.3,5.1
2025-04-14 00:00:00,585.1,3083.9,695.2,1146.4,5510.6,-2.3,1.3,2.7
2025-04-14 01:00:00,582.3,2906.9,658.2,1150.0,5297.4,-3.0,1.2,2.8
2025-04-14 02:00:00,603.1,3368.3,761.4,1253.1,5985.9,-1.7,0.8,2.1
2025-04-14 03:00:00,619.9,3312.9,759.8,1200.7,5893.3,-3.5,0.9,1.6
2025-04-14 04:00:00,617.1,3337.4,750.0,1250.7,5955.2,-3.2,-0.1,0.7
2025-04-14 05:00:00,531.9,2992.0,659.2,1129.7,5312.8,-4.6,-0.8,2.2
2025-04-14 06:00:00,537.7,2928.5,675.7,1101.8,5243.7,-3.7,1.8,1.2
2025-04-14 07:00:00,550.9,3145.5,,1135.7,4832.1,-2.6,1.0,1.3
2025-04-14 08:00:00,582.2,3062.5,736.9,1143.4,5525.0,-3.8,0.9,1.4
2025-04-14 09:00:00,574.0,3170.5,722.1,1188.1,5654.7,-0.4,2.0,2.8
2025-04-14 10:00:00,578.3,3115.1,724.9,1222.7,5641.0,-1.5,2.9,3.2
2025-04-14 11:00:00,638.7,3726.2,834.0,1354.8,6553.7,-0.3,3.7,3.3
2025-04-14 12:00:00,629.3,,842.7,1300.8,2772.8,1.4,4.7,5.4
2025-04-14 13:00:00,621.3,3561.0,785.6,1287.8,6255.7,0.4,4.2,5.9
2025-04-14 14:00:00,606.7,3376.3,761.9,1267.4,6012.3,0.9,5.3,6.1
2025-04-14 15:00:00,579.8,3255.5,747.2,1220.0,5802.5,2.4,5.5,7.6
2025-04-14 16:00:00,575.3,3145.9,742.5,1201.4,5665.1,2.2,5.4,6.8
2025-04-14 17:00:00,580.2,3119.3,697.0,1171.9,5568.4,2.5,5.6,7.3
2025-04-14 18:00:00,567.2,3062.1,714.4,1177.2,5520.9,2.6,6.0,7.1
2025-04-14 19:00:00,570.3,3025.7,692.7,1150.3,5439.0,2.7,6.2,6.9
2025-04-14 20:00:00,620.0,3484.1,802.3,1283.2,6189.6,1.8,5.6,6.8
2025-04-14 21:00:00,590.0,3467.7,766.6,1283.7,6108.0,2.4,5.2,6.9
2025-04-14 22:00:00,607.3,3501.0,773.8,1291.3,6173.4,0.6,3.0,4.9
2025-04-14 23:00:00,604.8,3406.7,758.0,1277.0,6046.5,-0.2,2.7,4.4
2025-04-15 00:00:00,619.9,3419.2,752.7,,4791.8,-1.8,1.6,3.5
2025-04-15 01:00:00,595.5,3302.4,778.0,1227.9,5903.8,-0.9,2.6,1.7
2025-04-15 02:00:00,585.7,3243.3,759.2,1206.1,5794.3,-1.3,1.9,1.3
2025-04-15 03:00:00,603.2,3258.0,771.1,1255.4,5887.7,-2.7,-0.8,1.7
2025-04-15 04:00:00,610.7,3306.7,755.5,1234.7,5907.6,-2.6,0.2,1.1
2025-04-15 05:00:00,533.4,2934.6,,1167.9,4635.9,-3.9,-2.6,2.0
2025-04-15 06:00:00,543.6,3001.6,660.0,1074.2,5279.4,-3.2,-0.3,0.9
2025-04-15 07:00:00,557.4,3014.8,682.0,1138.2,5392.4,-3.5,1.0,2.7
2025-04-15 08:00:00,566.6,3070.5,705.9,1138.0,5481.0,-1.8,1.3,3.1
2025-04-15 09:00:00,569.8,3140.6,712.4,1176.7,5599.5,-0.1,2.3,2.8
2025-04-15 10:00:00,588.8,3167.7,735.2,1216.8,5708.5,-1.0,2.9,2.9
2025-04-15 11:00:00,656.0,3664.7,862.1,1384.5,6567.3,-0.3,2.6,3.5
2025-04-15 12:00:00,638.0,3629.4,831.0,1352.0,6450.4,0.9,3.7,4.4
2025-04-15 13:00:00,618.1,3482.6,796.0,1318.8,6215.5,1.4,3.9,5.3
2025-04-15 14:00:00,626.3,3461.7,759.4,1242.1,6089.5,0.3,5.0,6.9
2025-04-15 15:00:00,580.9,3351.5,752.9,1217.5,5902.8,3.0,5.3,7.0
2025-04-15 16:00:00,585.4,3315.1,728.2,1202.4,5831.1,2.4,4.0,6.4
2025-04-15 17:00:00,566.8,3156.4,728.5,1198.7,5650.4,3.6,5.1,7.4
2025-04-15 18:00:00,555.9,3087.3,700.1,1151.5,5494.8,4.5,6.8,8.8
2025-04-15 19:00:00,567.2,3141.3,689.2,1153.8,5551.5,2.0,5.0,7.8
2025-04-15 20:00:00,609.2,3593.5,801.9,1286.5,6291.1,2.4,4.8,6.9
2025-04-15 21:00:00,617.2,3561.2,809.0,1351.8,6339.2,1.5,2.9,5.7
2025-04-15 22:00:00,597.1,3557.2,767.4,1315.9,6237.6,1.8,2.8,5.0
2025-04-15 23:00:00,603.4,3368.6,797.6,1273.2,6042.8,-0.7,2.1,3.9
2025-04-16 00:00:00,606.3,3357.6,748.5,1248.7,5961.1,-0.6,0.9,4.2
2025-04-16 01:00:00,598.8,3370.2,741.4,1269.5,5979.9,-1.0,-0.1,3.5
2025-04-16 02:00:00,603.6,3292.9,736.5,1245.6,5878.6,-1.8,1.5,2.8
2025-04-16 03:00:00,608.2,3276.3,737.7,1240.1,5862.3,-3.4,1.2,2.2
2025-04-16 04:00:00,604.3,3328.7,756.0,1239.6,5928.6,-2.0,-0.3,1.7
2025-04-16 05:00:00,,2887.4,670.2,1068.7,4626.3,-2.1,1.1,1.3
2025-04-16 05:00:00,,2887.4,670.2,1068.7,4626.3,-2.1,1.1,1.3
2025-04-16 06:00:00,534.0,2938.0,680.8,1144.9,5297.7,-3.3,-0.8,1.0
2025-04-16 07:00:00,536.4,2992.2,709.1,1150.6,5388.3,-1.4,0.0,-0.5
2025-04-16 08:00:00,567.6,3075.1,690.2,1166.3,5499.2,-0.8,0.9,4.0
2025-04-16 09:00:00,581.3,3137.0,745.5,1167.5,5631.3,-2.1,1.7,2.8
2025-04-16 10:00:00,575.3,3186.1,728.8,1182.2,5672.4,0.3,2.4,3.0
2025-04-16 11:00:00,616.3,3746.4,876.9,1398.5,6638.1,1.6,1.0,2.5
2025-04-16 12:00:00,620.6,3739.3,,1376.4,5736.3,1.7,1.8,5.5
2025-04-16 13:00:00,628.2,3596.5,811.6,1344.6,6380.9,1.2,3.1,4.0
2025-04-16 14:00:00,597.6,3355.9,787.3,1216.7,5957.5,2.9,6.4,6.2
2025-04-16 15:00:00,589.8,3409.7,746.9,1260.3,6006.7,2.4,5.0,8.0
2025-04-16 16:00:00,570.9,3104.4,714.7,1224.2,5614.2,3.6,5.8,6.8
2025-04-16 17:00:00,561.0,3146.1,718.9,1198.9,5624.9,3.8,5.1,6.1
2025-04-16 18:00:00,568.5,3059.1,708.6,1164.1,5500.3,2.1,5.2,7.8
2025-04-16 19:00:00,567.5,3109.1,722.8,1166.2,5565.6,2.7,6.1,5.9
2025-04-16 20:00:00,612.5,3396.7,778.7,1264.2,6052.1,1.8,6.2,6.5
2025-04-16 21:00:00,599.6,3492.5,810.2,1326.4,6228.7,2.4,4.5,4.1
2025-04-16 22:00:00,598.5,3458.5,785.5,1300.2,6142.7,1.4,3.9,4.3
2025-04-16 23:00:00,590.9,3318.6,782.9,,4692.4,0.8,4.6,2.9
2025-04-17 00:00:00,591.8,3356.8,765.1,1250.6,5964.3,0.4,2.4,2.4
2025-04-17 01:00:00,626.6,3297.7,771.7,1247.0,5943.0,-3.7,2.0,2.3
2025-04-17 02:00:00,611.2,3244.1,774.8,1228.8,5858.9,-2.4,3.3,0.4
2025-04-17 03:00:00,607.4,3232.3,787.1,1186.3,5813.1,-2.3,0.8,-0.0
2025-04-17 04:00:00,573.1,3303.2,762.0,1222.2,5860.5,-0.7,0.4,0.2
2025-04-17 05:00:00,526.1,2845.9,665.9,1084.7,5122.6,-2.0,0.9,1.1
2025-04-17 06:00:00,550.2,2871.9,671.6,1091.4,5185.1,-3.1,1.6,0.7
2025-04-17 07:00:00,550.7,3046.1,711.0,1112.8,5420.6,-2.8,0.5,0.4
2025-04-17 08:00:00,577.2,3051.0,714.0,1185.1,5527.3,-2.6,1.4,1.1
2025-04-17 09:00:00,579.9,3169.0,730.1,1161.0,5640.0,-1.1,2.2,2.0
2025-04-17 10:00:00,571.8,3110.3,717.7,1215.2,5615.0,0.7,2.4,2.2
2025-04-17 11:00:00,619.5,3518.9,830.2,1350.3,6318.9,1.2,4.4,5.2
2025-04-17 12:00:00,621.1,3663.4,845.8,1388.8,6519.1,1.1,3.0,4.4
2025-04-17 13:00:00,612.7,3353.1,800.4,1261.4,6027.6,0.6,6.7,6.7
2025-04-17 14:00:00,612.0,3387.3,772.4,1271.9,6043.6,1.4,5.5,6.2
2025-04-17 15:00:00,599.2,3209.7,733.4,1188.8,5731.1,1.9,7.5,6.9
2025-04-17 16:00:00,590.8,3090.3,740.6,1157.4,5579.1,2.8,7.7,7.1
2025-04-17 17:00:00,561.6,3061.5,,1122.3,4745.4,3.9,7.5,8.7
2025-04-17 18:00:00,571.1,3083.9,683.7,1139.4,5478.1,2.4,7.3,7.0
2025-04-17 19:00:00,558.0,2976.3,717.5,1151.3,5403.1,3.3,8.5,6.8
2025-04-17 20:00:00,602.0,3422.4,778.7,1259.2,6062.3,3.5,7.5,7.8
2025-04-17 21:00:00,622.5,3456.9,798.9,1318.3,6196.6,1.1,5.0,5.3
2025-04-17 22:00:00,610.0,,778.2,1314.0,2702.2,1.4,4.2,4.9
2025-04-17 23:00:00,594.8,3344.7,794.0,1249.5,5983.0,0.7,4.5,2.2
2025-04-18 00:00:00,583.5,3201.6,760.6,1171.5,5717.2,0.4,4.9,1.7
2025-04-18 01:00:00,599.9,3226.8,777.5,1236.8,5841.0,-0.7,3.2,1.4
2025-04-18 02:00:00,603.2,3200.9,756.4,1209.6,5770.1,-1.5,3.5,1.5
2025-04-18 03:00:00,599.0,3164.3,742.7,1241.1,5747.1,-2.4,2.2,1.2
2025-04-18 04:00:00,587.9,3239.4,747.9,1211.0,5786.2,-1.0,1.8,2.2
2025-04-18 05:00:00,524.6,2964.2,664.4,1069.1,5222.3,-1.5,0.9,0.5
2025-04-18 06:00:00,544.1,2970.6,680.9,1104.1,5299.7,-2.4,1.1,0.8
2025-04-18 07:00:00,548.4,3043.4,692.6,1144.6,5429.0,-1.2,0.2,1.8
2025-04-18 08:00:00,570.8,3108.9,711.4,1167.4,5558.5,-1.4,1.0,2.5
2025-04-18 09:00:00,568.4,3087.3,719.2,1170.2,5545.1,-1.3,3.1,3.7
2025-04-18 10:00:00,564.2,3138.3,721.0,1172.9,5596.4,0.8,3.1,4.2
2025-04-18 11:00:00,636.5,3675.2,853.3,1355.5,6520.5,0.6,4.5,3.8
2025-04-18 12:00:00,,3593.7,822.8,1349.8,5766.3,1.9,4.7,5.5
2025-04-18 13:00:00,609.2,3499.0,803.3,1275.5,6187.0,2.5,4.6,5.9
2025-04-18 14:00:00,604.5,3387.3,761.9,1236.0,5989.7,2.8,5.8,6.2
2025-04-18 15:00:00,580.0,3228.5,734.2,1204.9,5747.6,3.7,6.6,7.6
2025-04-18 16:00:00,555.7,3090.1,715.4,1134.9,5496.1,4.0,7.9,7.0
2025-04-18 17:00:00,556.8,2980.0,710.7,1131.7,5379.2,4.4,8.5,6.6
2025-04-18 18:00:00,554.3,3031.2,700.2,,4285.7,2.4,7.7,7.9
2025-04-18 19:00:00,553.7,3055.3,691.5,1121.4,5421.9,2.2,7.9,6.3
2025-04-18 20:00:00,592.0,3457.4,779.4,1263.6,6092.4,3.1,6.4,6.9
2025-04-18 21:00:00,619.3,3386.0,801.6,1257.1,6064.0,1.4,6.4,5.4
2025-04-18 22:00:00,,3408.9,799.0,1187.3,5395.2,0.1,6.3,4.4
2025-04-18 23:00:00,600.8,3359.3,780.9,1252.8,5993.8,0.7,3.5,3.9
2025-04-19 00:00:00,576.6,3330.8,759.9,1266.7,5934.0,0.0,2.9,4.1
2025-04-19 01:00:00,603.3,3321.1,767.3,1271.6,5963.3,-1.4,2.4,2.3
2025-04-19 02:00:00,561.0,2935.8,,1139.5,4636.3,-1.8,2.6,3.6
2025-04-19 03:00:00,568.5,2854.4,660.4,1114.0,5197.3,-2.4,2.6,2.6
2025-04-19 04:00:00,577.5,2953.1,674.4,1105.3,5310.3,-3.5,2.0,2.4
2025-04-19 05:00:00,492.2,2485.5,592.5,986.4,4556.6,-1.2,2.1,1.7
2025-04-19 06:00:00,510.8,2613.1,597.9,999.0,4720.8,-2.0,1.7,2.0
2025-04-19 07:00:00,522.2,2743.8,615.9,1018.6,4900.5,-3.2,1.7,2.4
2025-04-19 08:00:00,527.3,2723.8,615.8,1035.7,4902.6,-1.1,3.2,2.6
2025-04-19 09:00:00,557.3,2811.8,651.9,1055.8,5076.8,-0.6,2.7,3.4
2025-04-19 10:00:00,549.1,2873.2,648.3,1059.9,5130.5,-0.2,4.2,3.2
